OBJECTID,SITE_CODE,SITE_NAME,AC,TIPO,HECTAREAS,Shape_Leng,Shape_Area
512,ES4210008,Sierra de Alcaraz y Segura y cañones del Segura y del Mundo,CASTILLA - LA MANCHA,C,176617.115245,1142278.81257,1766171152.45
513,ES4220007,"Ríos Quejigal, Valdeazogues y Alcudia",CASTILLA - LA MANCHA,B,1344.21550456,239444.419143,13442155.0456
514,ES4240017,"Parameras de Maranchón, hoz del Mesa y Aragoncillo",CASTILLA - LA MANCHA,C,46871.7643232,217609.066898,468717643.232
515,ES0000164,Sierra de Ayllón,CASTILLA - LA MANCHA,C,95224.2716907,407984.958751,952242716.907
516,ES0000165,Valle y salinas del Salado,CASTILLA - LA MANCHA,C,12156.3583737,190587.942234,121563583.737
517,ES0000168,"Llanuras de Oropesa, Lagartera y Calera y Chozas",CASTILLA - LA MANCHA,C,15046.0743536,105533.647971,150460743.536
518,ES4240018,Sierra de Altomira,CASTILLA - LA MANCHA,C,29910.79697,286727.850148,299107969.7
519,ES4210017,Lagunas de Ruidera,CASTILLA - LA MANCHA,B,34382.0656667,147408.134407,343820656.667
520,ES4240016,Alto Tajo,CASTILLA - LA MANCHA,C,190523.628362,559861.77665,1905236283.62
521,ES0000161,Laguna de El Hito,CASTILLA - LA MANCHA,C,971.032903413,12617.3729497,9710329.03413
522,ES0000438,Carrizales y sotos del Jarama y Tajo,CASTILLA - LA MANCHA,A,974.770401621,99887.5302097,9747704.01621
523,ES0000153,Área esteparia del este de Albacete,CASTILLA - LA MANCHA,A,25687.863291,213648.541323,256878632.91
524,ES0000154,Zona esteparia de El Bonillo,CASTILLA - LA MANCHA,A,17312.5651588,93618.3987275,173125651.588
525,ES0000158,Áreas esteparias del Campo de Montiel,CASTILLA - LA MANCHA,A,16076.048945,137811.960789,160760489.45
526,ES0000157,Campo de Calatrava,CASTILLA - LA MANCHA,A,8966.22869748,41577.5338207,89662286.9748
527,ES0000390,San Clemente,CASTILLA - LA MANCHA,A,10663.2022933,81923.5297507,106632022.933
528,ES0000167,Estepas cerealistas de La Campiña,CASTILLA - LA MANCHA,A,2484.50705257,31788.1103044,24845070.5257
529,ES0000435,Área esteparia de la margen derecha del río Guadarrama,CASTILLA - LA MANCHA,A,12771.4802644,128040.301525,127714802.644
530,ES0000170,Área esteparia de La Mancha norte,CASTILLA - LA MANCHA,A,107059.629492,553608.422019,1070596294.92
531,ES0000550,Colonias de cernícalo primilla en iglesias de Almodovar del Campo y Tierteafuea,CASTILLA - LA MANCHA,A,0.143178639999,243.923533938,1431.78639999
532,ES4250009,Yesares del valle del Tajo,CASTILLA - LA MANCHA,B,28547.6045622,411632.393388,285476045.622
533,ES4250001,Sierra de San Vicente y valles del Tiétar y Alberche,CASTILLA - LA MANCHA,C,117948.923067,597751.043807,1179489230.67
534,ES3110003,Cuenca del río Guadalix,COMUNIDAD DE MADRID,B,2477.17764454,84944.3677214,24771776.4454
535,ES3110004,Cuenca del río Manzanares,COMUNIDAD DE MADRID,B,62999.754529,217650.962462,629997545.29
536,ES3110006,"Vegas, cuestas y páramos del sureste de Madrid",COMUNIDAD DE MADRID,B,51008.7147392,585669.051765,510087147.392
537,ES3110002,Cuenca del río Lozoya y Sierra Norte,COMUNIDAD DE MADRID,B,50231.0461112,622977.121664,502310461.112
538,ES3110001,Cuencas de los ríos Jarama y Henares,COMUNIDAD DE MADRID,B,36063.9468047,347164.491517,360639468.047
539,ES3110007,Cuencas de los ríos Alberche y Cofio,COMUNIDAD DE MADRID,B,82856.5554695,257561.683653,828565554.695
540,ES3110005,Cuenca del río Guadarrama,COMUNIDAD DE MADRID,B,33936.77265,469981.193175,339367726.5
541,ES0000139,Estepas cerealistas de los ríos Jarama y Henares,COMUNIDAD DE MADRID,A,33230.8235477,131446.636674,332308235.477
542,ES0000119,Carrizales y sotos de Aranjuez,COMUNIDAD DE MADRID,A,14957.0390656,132262.998275,149570390.656
543,ES0000011,Monte de El Pardo,COMUNIDAD DE MADRID,A,15298.6734836,62708.1682323,152986734.836
544,ES0000012,Soto de Viñuelas,COMUNIDAD DE MADRID,A,3071.89708961,25013.2182038,30718970.8961
545,ES0000142,Cortados y cantiles de los ríos Jarama y Manzanares,COMUNIDAD DE MADRID,A,27982.9399701,177013.259415,279829399.701
546,ES0000057,Alto Lozoya,COMUNIDAD DE MADRID,A,7853.72068523,48498.4744096,78537206.8523
547,ES0000056,Encinares del río Alberche y río Cofio,COMUNIDAD DE MADRID,A,82998.8668614,256333.402292,829988668.614
548,ES2200017,Señorío de Bértiz,NAVARRA,B,2052.3195231,22503.4654192,20523195.231
549,ES2200010,Artikutza,NAVARRA,B,3638.54688558,29945.2947553,36385468.8558
550,ES2200015,Regata de Orabidea y turbera de Arxuri,NAVARRA,B,191.041247505,44133.621394,1910412.47505
551,ES2200023,Río Baztan y Regata Artesiaga,NAVARRA,B,76.0392878694,32438.8702687,760392.878694
552,ES0000128,Sierra de San Miguel,NAVARRA,C,3113.51542412,31037.673233,31135154.2412
553,ES0000129,"Sierra de Artxuga, Zarikieta y Montes de Areta",NAVARRA,C,19530.1377492,159973.052496,195301377.492
554,ES2200021,Urbasa y Andia,NAVARRA,B,27857.6751763,181251.979674,278576751.763
555,ES2200043,Robledales de Ultzama y Basaburua,NAVARRA,B,2274.6480678,69131.8447475,22746480.678
556,ES2200042,"Peñadil, Montecillo y Monterrey",NAVARRA,B,3072.77744757,47034.3752171,30727774.4757
557,ES0000122,Aritzakun-Urritzate-Gorramendi,NAVARRA,C,6032.47987956,47948.0949737,60324798.7956
558,ES2200039,Badina Escudera,NAVARRA,B,157.987079525,8608.71908521,1579870.79525
559,ES0000134,Embalse de las Cañas,NAVARRA,C,178.821704406,6762.41718153,1788217.04406
560,ES0000123,Larra-Aztaparreta,NAVARRA,C,3922.84515,39014.6879445,39228451.5
561,ES2200020,Sierra de Aralar,NAVARRA,B,14648.9040031,102470.844672,146489040.031
562,ES2200022,Sierra de Lokiz,NAVARRA,B,13145.6864546,134840.348377,131456864.546
563,ES2200030,Tramo medio del río Aragón,NAVARRA,B,2699.75310081,229484.077304,26997531.0081
564,ES2200032,Montes de la Valdorba,NAVARRA,B,1728.61779783,52915.148844,17286177.9783
565,ES0000124,Sierra de Illón y Foz de Burgui,NAVARRA,B,4700.75851992,59809.3645132,47007585.1992
566,ES0000130,Sierra de Arrigorrieta y Peña Ezkaurre,NAVARRA,B,6377.99123536,61169.081016,63779912.3536
567,ES2200024,Ríos Ega-Urederra,NAVARRA,B,531.488741307,114648.320853,5314887.41307
568,ES0000125,Sierra de Leire y Foz de Arbaiun,NAVARRA,B,8895.51357921,87731.5736107,88955135.7921
569,ES2200041,Balsa del Pulguer,NAVARRA,B,304.065957499,15446.3148702,3040659.57499
570,ES2200012,Río Salazar,NAVARRA,B,414.554281115,127706.830595,4145542.81115
571,ES2200009,Larrondo-Lakartxela,NAVARRA,B,2614.10414659,47064.573976,26141041.4659
572,ES2200027,Ríos Eska y Biniés,NAVARRA,B,288.674006054,105747.479115,2886740.06054
573,ES2200025,"Sistema fluvial de los ríos Irati, Urrobi y Erro",NAVARRA,B,1101.03992079,233085.126864,11010399.2079
574,ES0000126,Roncesvalles-Selva de Irati,NAVARRA,C,18077.7349368,125481.734962,180777349.368
575,ES2200019,Monte Alduide,NAVARRA,B,9028.69422537,100278.829121,90286942.2537
576,ES2200018,Belate,NAVARRA,B,26067.4402047,170432.740474,260674402.047
577,ES2200014,Río Bidasoa,NAVARRA,B,387.042042176,134828.252375,3870420.42176
578,ES2200026,Sierra de Ugarra,NAVARRA,B,5087.40460064,59038.6185324,50874046.0064
579,ES0000135,Estanca de los Dos Reinos,NAVARRA,C,31.7895173132,2512.94947772,317895.173132
580,ES2200033,Laguna del Juncal,NAVARRA,B,60.4878567719,3451.4980758,604878.567719
581,ES2200040,Río Ebro,NAVARRA,B,2120.37187441,165921.128818,21203718.7441
582,ES2200013,Río Areta,NAVARRA,B,349.561468189,89130.0187782,3495614.68189
583,ES0000133,Laguna de Pitillas,NAVARRA,C,523.757245272,23622.308728,5237572.45272
584,ES2200037,Bardenas Reales,NAVARRA,B,58442.5353557,240155.130441,584425353.557
585,ES0000127,Peña Izaga,NAVARRA,C,2809.65251098,46872.3534443,28096525.1098
586,ES0000132,Arabarko,NAVARRA,C,1717.78006262,22664.8897463,17177800.6262
587,ES2200029,Sierra de Codés,NAVARRA,B,5055.97324587,132955.40284,50559732.4587
588,ES2200031,Yesos de la Ribera Estellesa,NAVARRA,B,19081.5418082,342048.938282,190815418.082
589,ES2200035,Tramos Bajos del Aragón y del Arga,NAVARRA,B,2499.91485445,242532.613644,24999148.5445
590,ES0000150,Peña de Etxauri,NAVARRA,A,69.8667572235,3832.97967252,698667.572235
591,ES0000151,Caparreta,NAVARRA,A,36.3379623935,4642.96804733,363379.623935
592,ES0000171,El Plano-Blanca alta,NAVARRA,A,8857.33067833,59548.2309355,88573306.7833
593,ES0000172,Rincón del Bu-La Nasa-Tripazul,NAVARRA,A,3650.59998343,31214.4829134,36505999.8343
594,ES0000481,Foces de Benasa y Burgui,NAVARRA,A,4348.9588152,48966.6597681,43489588.152
595,ES0000482,Arbaiun-Leire,NAVARRA,A,8463.97253765,65648.3651184,84639725.3765
596,ES0000483,Ezkaurre-Arrigorrieta,NAVARRA,A,5014.15900209,42152.1593825,50141590.0209
597,ES0000243,Txingudi,PAÍS VASCO,A,138.057471009,14015.9958669,1380574.71009
598,ES0000244,Gorobel mendilerroa / Sierra Sálvada,PAÍS VASCO,A,3883.74288922,71695.1917298,38837428.8922
599,ES2110018,Arabako hegoaldeko mendilerroak / Sierras meridionales de Álava,PAÍS VASCO,C,18515.0228824,284061.792059,185150228.824
600,ES2110019,Izki,PAÍS VASCO,C,9482.10103055,125858.445665,94821010.3055
601,ES2110014,Salburua,PAÍS VASCO,C,217.455739529,8630.76840678,2174557.39529
602,ES0000144,Urdaibaiko itsasadarra / Ría de Urdaibai,PAÍS VASCO,A,3242.28544958,76157.0830188,32422854.4958
603,ES2110024,Valderejo-Sobrón-Árcenako mendilerroa / Valderejo-Sobrón-Sierra de Árcena,PAÍS VASCO,C,6815.71026073,73631.6911875,68157102.6073
604,ES2120018,Txingudi-Bidasoa,PAÍS VASCO,B,139.051144325,19969.545803,1390511.44325
605,ES2110003,Urkabustaizko irla-hariztiak / Robledales isla de Urkabustaiz,PAÍS VASCO,B,276.756838472,14479.3519031,2767568.38472
606,ES2110004,Arkamu-Gibillo-Arrastaria,PAÍS VASCO,B,11649.0672175,133226.302261,116490672.175
607,ES2110009,Gorbeia,PAÍS VASCO,B,20226.4478214,162428.406259,202264478.214
608,ES2110011,Zadorraren sistemako urtegiak / Embalses del sistema del Zadorra,PAÍS VASCO,B,2716.7817891,130416.677457,27167817.891
609,ES2110013,Arabako lautadako irla-hariztiak / Robledales isla de la llanada alavesa,PAÍS VASCO,B,246.01363032,34169.931474,2460136.3032
610,ES2110017,Barrundia ibaia / Río Barrundia,PAÍS VASCO,B,98.0576709992,39162.85097,980576.709992
611,ES2110020,Ega-Berron ibaia / Río Ega-Berron,PAÍS VASCO,B,226.284171223,81602.5394828,2262841.71223
612,ES2110022,Entzia,PAÍS VASCO,B,10006.3997846,128210.67942,100063997.846
613,ES2120001,Arno,PAÍS VASCO,B,1121.57876274,30676.442313,11215787.6274
614,ES2120002,Aizkorri-Aratz,PAÍS VASCO,B,15937.4149634,200970.7838,159374149.634
615,ES2120003,Izarraitz,PAÍS VASCO,B,1605.52106381,33011.210244,16055210.6381
616,ES2120004,Urolako itsasadarra / Ría del Urola,PAÍS VASCO,B,111.974331732,15282.3892445,1119743.31732
617,ES2120005,Oria Garaia / Alto Oria,PAÍS VASCO,B,152.067800367,59787.1704173,1520678.00367
618,ES2120006,Pagoeta,PAÍS VASCO,B,1365.18981241,29267.1677832,13651898.1241
619,ES2120007,Garate-Santa Barbara,PAÍS VASCO,B,160.53167421,8530.5719713,1605316.7421
620,ES2120008,Hernio-Gazume,PAÍS VASCO,B,2216.75606031,43026.40632,22167560.6031
621,ES2120009,Iñurritza,PAÍS VASCO,B,81.2816228651,9665.86557458,812816.228651
622,ES2120010,Oriako itsasadarra / Ría del Oria,PAÍS VASCO,B,189.47997189,19329.3076988,1894799.7189
623,ES2120011,Aralar,PAÍS VASCO,B,10953.8070462,78366.9291056,109538070.462
624,ES2120012,Araxes ibaia / Río Araxes,PAÍS VASCO,B,64.2257729476,25749.4013601,642257.729476
625,ES2120013,Leitzaran ibaia / Río Leitzaran,PAÍS VASCO,B,91.9091043422,115953.316955,919091.043422
626,ES2120014,Ulia,PAÍS VASCO,B,42.2200620385,14791.9054607,422200.620385
627,ES2120015,Urumea ibaia / Río Urumea,PAÍS VASCO,B,73.2955829995,22212.2010696,732955.829995
628,ES2120016,Aiako harria,PAÍS VASCO,B,6806.19271022,116229.644392,68061927.1022
629,ES2120017,Jaizkibel,PAÍS VASCO,B,2469.82311077,48846.6611431,24698231.1077
630,ES2130001,Armañón,PAÍS VASCO,B,3004.06516181,52781.8876491,30040651.6181
631,ES2130002,Ordunte,PAÍS VASCO,B,4343.49210566,61865.9264827,43434921.0566
632,ES2130003,Barbadungo Itsasadarra / Ría del Barbadun,PAÍS VASCO,B,49.7582871532,3380.33418824,497582.871532
633,ES2130004,Astondoko haremunak / Dunas de Astondo,PAÍS VASCO,B,5.18532956248,958.445851208,51853.2956248
634,ES2130009,Urkiola,PAÍS VASCO,B,6020.53038644,89995.0125348,60205303.8644
635,ES2130010,Lea ibaia / Río Lea,PAÍS VASCO,B,110.399054481,36054.6855942,1103990.54481
636,ES2130011,Artibai ibaia / Río Artibai,PAÍS VASCO,B,138.964206508,46770.0420875,1389642.06508
637,ES2110005,Omecillo-Tumecillo ibaia / Río Omecillo-Tumecillo,PAÍS VASCO,B,132.641535462,53621.5798021,1326415.35462
638,ES2110006,Baia ibaia / Río Baia,PAÍS VASCO,B,448.437311862,102992.415829,4484373.11862
639,ES2110008,Ebro ibaia / Río Ebro,PAÍS VASCO,B,549.798110076,156965.543593,5497981.10076
640,ES2110010,Zadorra ibaia / Río Zadorra,PAÍS VASCO,B,334.075346841,122667.150047,3340753.46841
641,ES2130005,Gaztelugatxeko Doniene / San Juan de Gaztelugatxe,PAÍS VASCO,B,157.757160267,9770.4596116,1577571.60267
642,ES2130006,Urdaibaiko ibai sarea / Red fluvial de Urdaibai,PAÍS VASCO,B,1327.97912548,959075.648839,13279791.2548
643,ES2130007,Urdaibaiko itsasertzak eta padurak / Zonas litorales y marismas de Urdaibai,PAÍS VASCO,B,1009.6210417,69243.2055007,10096210.417
644,ES2130008,Urdaibaiko artadi kantauriarrak / Encinares cantábricos de Urdaibai,PAÍS VASCO,B,1582.8097621,61833.577068,15828097.621
645,ES2110021,Guardiako aintzirak / Lagunas de Laguardia,PAÍS VASCO,B,79.723032993,17334.1661039,797230.32993
646,ES2110016,Aldaiako mendiak / Montes de Aldaia,PAÍS VASCO,B,1120.53106647,24631.2327184,11205310.6647
647,ES2110007,Caicedo Yuso eta Arreoko lakua / Lago de Caicedo Yuso y Arreo,PAÍS VASCO,B,148.308225624,7553.22413388,1483082.25624
648,ES2110012,Ihuda ibaia / Río Ihuda (Ayuda),PAÍS VASCO,B,67.2331442522,22040.1797223,672331.442522
649,ES2110023,Arakil ibaia / Río Arakil,PAÍS VASCO,B,30.0682621803,12147.5998049,300682.621803
650,ES2110015,Gasteizko Mendiak / Montes de Vitoria,PAÍS VASCO,B,5158.53135719,133971.805026,51585313.5719
651,ES1300002,Montaña oriental,CANTABRIA,B,21711.2822296,123470.943639,217112822.296
652,ES1300004,Dunas de Liencres y Estuario del Pas,CANTABRIA,B,544.237243566,44033.4640264,5442372.43566
653,ES1300005,Dunas del Puntal y Estuario del Miera,CANTABRIA,B,675.120800532,32213.6869274,6751208.00532
654,ES1300006,Costa central y Ría de Ajo,CANTABRIA,B,444.504161893,54292.7302137,4445041.61893
655,ES1300007,"Marismas de Santoña, Victoria y Joyel",CANTABRIA,B,3701.53997099,161609.573898,37015399.7099
656,ES1300009,Río Nansa,CANTABRIA,B,569.871487538,178749.622285,5698714.87538
657,ES1300010,Río Pas,CANTABRIA,B,957.327559598,292738.853874,9573275.59598
658,ES1300015,Río Miera,CANTABRIA,B,395.545855578,158455.186036,3955458.55578
659,ES1300016,Sierra del Escudo,CANTABRIA,B,3198.18957372,38790.2070878,31981895.7372
660,ES1300017,Cueva La Rogería,CANTABRIA,B,112.278518146,4436.80509814,1122785.18146
661,ES1300019,Cueva del Rejo,CANTABRIA,B,180.011936864,7170.87498722,1800119.36864
662,ES1300020,Río Saja,CANTABRIA,B,321.284514698,99650.5752304,3212845.14698
663,ES1300021,Valles altos del Nansa y Saja y Alto Campoo,CANTABRIA,B,51117.2898512,214666.688403,511172898.512
664,ES1300014,Río Camesa,CANTABRIA,B,245.751136376,88477.0854039,2457511.36376
665,ES1300011,Río Asón,CANTABRIA,B,530.437572228,165724.953921,5304375.72228
666,ES1300012,Río Agüera,CANTABRIA,B,212.948584355,51477.0752282,2129485.84355
667,ES1300013,Río y Embalse del Ebro,CANTABRIA,B,7680.72425912,387362.38664,76807242.5912
668,ES1300022,Sierra del Escudo de Cabuérniga,CANTABRIA,B,787.033139142,13269.096651,7870331.39142
669,ES1300003,Rias occidentales y Duna de Oyambre,CANTABRIA,B,1273.52157002,112703.311554,12735215.7002
670,ES1300001,Liébana,CANTABRIA,B,42630.663889,273912.40063,426306638.89
671,ES1300008,Rio Deva,CANTABRIA,B,413.436464795,172094.146398,4134364.64795
672,ES0000143,"Marismas de Santoña, Victoria y Joyel y Ría de Ajo",CANTABRIA,A,6760.18699858,108735.604688,67601869.9858
673,ES0000198,Liébana,CANTABRIA,A,29142.8586888,154467.254034,291428586.888
674,ES0000248,Desfiladero de la Hermida,CANTABRIA,A,6394.43154197,47939.2643582,63944315.4197
675,ES0000249,Sierra de Peña Sagra,CANTABRIA,A,5061.74535662,45569.7696473,50617453.5662
676,ES0000250,Sierra de Híjar,CANTABRIA,A,4769.75563219,36500.0917109,47697556.3219
677,ES0000251,Sierra del Cordel y cabeceras del Nansa y del Saja,CANTABRIA,A,16254.4988374,65957.7000389,162544988.374
678,ES0000252,Embalse del Ebro,CANTABRIA,A,6688.02322237,56789.5958754,66880232.2237
679,ES0000253,Hoces del Ebro,CANTABRIA,A,4064.26120187,34800.9023699,40642612.0187
680,ES0000031,Sierra de Grazalema,ANDALUCÍA,C,53411.2684889,166618.701458,534112684.889
681,ES0000046,Cabo de Gata-Níjar,ANDALUCÍA,C,49512.1907343,205378.370051,495121907.343
682,ES6110003,Sierra Maria - Los Vélez,ANDALUCÍA,C,22589.3929314,153843.200337,225893929.314
683,ES6120009,Fondos Marinos de Bahía de Cádiz,ANDALUCÍA,B,7035.41753518,61338.0833529,70354175.3518
684,ES6180010,Rivera de Cala,ANDALUCÍA,B,20.0553100044,4885.00785859,200553.100044
685,ES6120013,Sierra Líjar,ANDALUCÍA,B,7345.99121541,73596.274633,73459912.1541
686,ES6110008,Sierras de Gádor y Enix,ANDALUCÍA,B,50343.7634628,278571.064053,503437634.628
687,ES6130001,Sierra de Cardeña y Montoro,ANDALUCÍA,C,38435.8949344,129369.920671,384358949.344
688,ES6130002,Sierras Subbéticas,ANDALUCÍA,C,32055.7386443,121047.947831,320557386.443
689,ES6140001,Sierra de Baza,ANDALUCÍA,B,53649.5051147,141047.847323,536495051.147
690,ES6140002,Sierra de Castril,ANDALUCÍA,C,12695.2829185,79082.8985769,126952829.185
691,ES6140003,Sierra de Huétor,ANDALUCÍA,B,12128.5812864,81520.0149733,121285812.864
692,ES6140015,Barrancos del Río de Aguas Blancas,ANDALUCÍA,B,2994.58481828,26677.9784791,29945848.1828
693,ES6140006,Sierra de Arana,ANDALUCÍA,B,20010.2868634,139265.681693,200102868.634
694,ES6140005,Sierra de La Sagra,ANDALUCÍA,B,46212.8088899,223122.114523,462128088.899
695,ES6130007,Guadiato-Bembézar,ANDALUCÍA,B,114738.441646,495190.626578,1147384416.46
696,ES6180016,Venta de Las Navas,ANDALUCÍA,B,612.682336802,11723.3076683,6126823.36802
697,ES6130006,Guadalmellato,ANDALUCÍA,B,40047.6688475,184376.284341,400476688.475
698,ES6130005,Suroeste de La Sierra de Cardeña y Montoro,ANDALUCÍA,B,33064.8344517,128483.045053,330648344.517
699,ES6130016,Río Guadalbarbo,ANDALUCÍA,B,44.2256552349,19524.691006,442256.552349
700,ES6130009,Ríos Cuzna y Gato,ANDALUCÍA,B,205.200695085,67973.0079079,2052006.95085
701,ES6180004,Sierra de Alanís,ANDALUCÍA,B,6550.67422138,55393.5433043,65506742.2138
702,ES6160008,"Cuencas del Rumblar, Guadalén y Guadalmena",ANDALUCÍA,B,179083.667931,616475.827759,1790836679.31
703,ES6160006,Sierra de Andújar,ANDALUCÍA,C,74916.5424312,201456.171806,749165424.312
704,ES6160007,Sierra Mágina,ANDALUCÍA,C,19960.5653392,90096.8370972,199605653.392
705,ES6160012,Río Jándula,ANDALUCÍA,B,77.1253604792,11751.7426689,771253.604792
706,ES6160014,Río Guadalimar,ANDALUCÍA,B,3167.78406939,302508.440203,31677840.6939
707,ES6120025,Río Iro,ANDALUCÍA,B,273.843683578,147463.951488,2738436.83578
708,ES6120019,Río Salado de Conil,ANDALUCÍA,B,211.534119595,159349.042148,2115341.19595
709,ES6170011,Sierra Blanca,ANDALUCÍA,B,6547.74066749,53301.9573395,65477406.6749
710,ES6150029,Estuario del Río Tinto,ANDALUCÍA,B,1166.61888783,44766.8831021,11666188.8783
711,ES6150014,Marismas y Riberas del Tinto,ANDALUCÍA,B,3016.66025274,59801.4192042,30166602.5274
712,ES6160013,Río Guadalquivir  Tramo Superior,ANDALUCÍA,B,258.213496984,92644.5616919,2582134.96984
713,ES6160011,Río Guadiana Menor - Tramo Inferior,ANDALUCÍA,B,369.73939942,101193.351035,3697393.9942
714,ES6160015,Río Guadiana Menor - Tramo Superior,ANDALUCÍA,B,211.962404854,63889.6130455,2119624.04854
715,ES6150021,Corredor Ecológico del Río Tinto,ANDALUCÍA,B,21833.6145935,522574.233084,218336145.935
716,ES6170016,Valle del Río del Genal,ANDALUCÍA,B,23555.1014131,133398.850262,235551014.131
717,ES6160005,Despeñaperros,ANDALUCÍA,C,7840.82195371,59858.9674339,78408219.5371
718,ES0000033,Laguna de Fuente de Piedra,ANDALUCÍA,C,8667.38635648,42786.2194159,86673863.5648
719,ES6170015,Lagunas de Campillos,ANDALUCÍA,C,1338.20944166,17078.3623407,13382094.4166
720,ES6120003,Estuario del Río Guadiaro,ANDALUCÍA,C,35.0898962484,2359.08719472,350898.962484
721,ES6120034,Fondos Marinos Estuario del Río Guadiaro,ANDALUCÍA,B,107.432816121,4492.54731007,1074328.16121
722,ES6170003,Desfiladero de Los Gaitanes,ANDALUCÍA,C,2179.60733536,30861.6861719,21796073.3536
723,ES6170004,Los Reales de Sierra Bermeja,ANDALUCÍA,C,1212.78945024,20447.9171827,12127894.5024
724,ES6130008,Tramo Inferior del Río Guadajoz,ANDALUCÍA,B,480.045031648,81495.9808104,4800450.31648
725,ES6130015,Río Guadalquivir -Tramo Medio,ANDALUCÍA,B,2548.91765809,319067.936205,25489176.5809
726,ES6160003,Cascada de Cimbarra,ANDALUCÍA,C,558.242934469,14088.3841775,5582429.34469
727,ES6160010,Tramo Inferior del Río Guadalimar y Alto Guadalquivir,ANDALUCÍA,B,817.712988658,149636.69343,8177129.88658
728,ES6130010,Río Guadamatilla y Arroyo del Tamujar,ANDALUCÍA,B,186.833588109,56970.2913319,1868335.88109
729,ES6130014,Arroyo de Ventas Nuevas,ANDALUCÍA,B,12.7771979227,9555.0943673,127771.979227
730,ES6150020,Arroyo del Alamillo,ANDALUCÍA,B,53.2375585107,22095.2754556,532375.585107
731,ES6150015,Isla de San Bruno,ANDALUCÍA,B,376.652226192,11921.5439125,3766522.26192
732,ES6150018,Río Guadiana y Ribera de Chanza,ANDALUCÍA,B,1463.26147419,197010.545249,14632614.7419
733,ES6150022,Rivera de Chanza,ANDALUCÍA,B,421.645938311,140176.692502,4216459.38311
734,ES6120027,Salado de San Pedro,ANDALUCÍA,B,115.838154817,65417.2938716,1158381.54817
735,ES6150019,Bajo Guadalquivir,ANDALUCÍA,B,4772.41455221,226786.690616,47724145.5221
736,ES6120028,Río de La Jara,ANDALUCÍA,B,20.4949252282,12177.2061638,204949.252282
737,ES6170005,Sierra Crestellina,ANDALUCÍA,C,489.514141188,10818.0569041,4895141.41188
738,ES0000032,Torcal de Antequera,ANDALUCÍA,C,2182.13938748,25609.9608846,21821393.8748
739,ES6170013,Sierra de Mollina,ANDALUCÍA,B,826.280946086,13704.4543801,8262809.46086
740,ES6170018,Cueva de Belda I,ANDALUCÍA,B,23.6733952826,2548.07834735,236733.952826
741,ES6170023,"Yeso III, Higuerones IX y El Marrubio",ANDALUCÍA,B,188.75579427,8308.2228425,1887557.9427
742,ES6120020,Túnel III de Bornos,ANDALUCÍA,B,106.407936588,5014.88612718,1064079.36588
743,ES6120024,Cueva del Búho,ANDALUCÍA,B,53.5575921343,3197.17173644,535575.921343
744,ES6120026,Cueva de las Mesas de Algar,ANDALUCÍA,B,84.0771211145,5092.03221799,840771.211145
745,ES6120030,Cuevas de La Mujer y de Las Colmenas,ANDALUCÍA,B,47.9506514909,2966.08406141,479506.514909
746,ES6180012,Minas El Galayo y La Jabata,ANDALUCÍA,B,50.2726994404,4140.16084657,502726.994404
747,ES6120022,Búnker del Tufillo,ANDALUCÍA,B,0.12476996861,125.38655326,1247.6996861
748,ES6120029,Búnker del Santuario de La Luz,ANDALUCÍA,B,2.77510189079,621.050659041,27751.0189079
749,ES6180015,Mina El Abrevadero,ANDALUCÍA,B,183.581882381,6860.58288626,1835818.82381
750,ES6150027,Mina Oriente,ANDALUCÍA,B,7.50627676487,1178.84522236,75062.7676487
751,ES6150024,El Jure,ANDALUCÍA,B,7.66126608181,1168.2740481,76612.6608181
752,ES6150025,Mina Carpio,ANDALUCÍA,B,7.05859488167,1058.40362011,70585.9488167
753,ES6170027,Arroyo de La Cala,ANDALUCÍA,B,16.8276568934,17066.3647947,168276.568934
754,ES6170033,"Ríos Guadalhorce, Fahalas y Pereilas",ANDALUCÍA,B,633.430558314,167671.415136,6334305.58314
755,ES6170028,Río Guadalmedina,ANDALUCÍA,B,82.0789146382,50518.2415235,820789.146382
756,ES6170017,Río de Castor,ANDALUCÍA,B,23.312046639,14982.2788943,233120.46639
757,ES6170022,Río Fuengirola,ANDALUCÍA,B,152.408824436,73758.4365507,1524088.24436
758,ES6170020,Río Guadaiza,ANDALUCÍA,B,49.4233518209,18483.958725,494233.518209
759,ES6170024,Río Guadalmansa,ANDALUCÍA,B,53.0631751535,15293.3801466,530631.751535
760,ES6170029,Río Manilva,ANDALUCÍA,B,36.7347894603,25000.9510543,367347.894603
761,ES6170026,Río del Padrón,ANDALUCÍA,B,41.084337939,15213.0058234,410843.37939
762,ES6170025,Río Real,ANDALUCÍA,B,33.4334792065,20012.954788,334334.792065
763,ES6170019,Río Verde,ANDALUCÍA,B,225.945261005,30477.0852515,2259452.61005
764,ES6170021,Río Guadalmina,ANDALUCÍA,B,45.7603361326,14867.0211732,457603.361326
765,ES6110018,Río Adra,ANDALUCÍA,B,288.178258431,165533.108677,2881782.58431
766,ES6170034,Río Guadalevín,ANDALUCÍA,B,66.0468197826,38654.9082821,660468.197826
767,ES6170031,Río Guadiaro,ANDALUCÍA,B,72.9403986439,26449.7637332,729403.986439
768,ES6110016,Rambla de Arejos,ANDALUCÍA,B,4.38811427919,1974.65424436,43881.1427919
769,ES6160001,Laguna Honda,ANDALUCÍA,B,327.069631624,8390.60010648,3270696.31624
